id,imo,created_at,updated_at,created_by_id,updated_by_id,date,day_no,vessel_type,total_hs,total_ls,total_uls,total_fuel,total_hs_co_2,total_ls_co_2,total_uls_co_2,total_co_2,total_me_fuel,total_ae_fuel,total_boiler_fuel,me_hs_co_2,me_ls_co_2,me_uls_co_2,ae_hs_co_2,ae_ls_co_2,ae_uls_co_2,boiler_hs_co_2,boiler_ls_co_2,boiler_uls_co_2,total_me_co_2,total_ae_co_2,total_boiler_co_2,miles_by_gps,steaming_time,total_aux_engine_time,speed_by_log,speed_by_gps,wind_speed,rpm,slip,wind_direction,draft_aft,draft_fwd,displacement,course_at_sea,dwt,attained_cii,current_cii,mean_draft,cii_rating_2019,cii_rating_2020,cii_rating_2021,cii_rating_2022,cii_rating,required_cii
1229267,9200677,,,,,2022-11-15,,Container,0.0,104.6,0.0,104.6,0.0,329.59,0.0,329.59,97.7,6.9,0.0,0.0,307.85,0.0,0.0,21.74,0.0,0.0,0.0,0.0,307.85,21.74,0.0,458.5,24.0,,19.73,19.1,8.0,74.8,12.1,20.0,12.4,12.2,77566.0,225.0,68824,10.44,11.33,,,,,,E,8.29
1229268,9200677,,,,,2022-11-16,,Container,0.0,103.6,0.0,103.6,0.0,326.44,0.0,326.44,96.8,6.8,0.0,0.0,305.02,0.0,0.0,21.43,0.0,0.0,0.0,0.0,305.02,21.43,0.0,469.8,24.0,,20.19,19.58,12.0,74.8,10.0,40.0,12.4,12.2,77566.0,225.0,68824,10.1,11.0,,,,,,E,8.29
1229269,9200677,,,,,2022-11-17,,Container,0.0,82.2,0.0,82.2,0.0,259.01,0.0,259.01,75.2,7.0,0.0,0.0,236.96,0.0,0.0,22.06,0.0,0.0,0.0,0.0,236.96,22.06,0.0,474.0,25.0,,19.21,18.96,8.0,66.7,11.4,80.0,12.41,11.95,77566.0,225.0,68824,7.94,10.34,,,,,,C,8.29
1229270,9200677,,,,,2022-11-18,,Container,0.0,72.9,0.0,72.9,0.0,229.71,0.0,229.71,66.1,6.8,0.0,0.0,208.28,0.0,0.0,21.43,0.0,0.0,0.0,0.0,208.28,21.43,0.0,369.9,24.0,,17.18,15.41,9.0,65.0,12.4,40.0,12.41,11.95,77566.0,225.0,68824,9.02,10.16,,,,,,D,8.29
1229271,9200677,,,,,2022-11-19,,Container,0.0,72.3,0.0,72.3,0.0,227.82,0.0,227.82,65.5,6.8,0.0,0.0,206.39,0.0,0.0,21.43,0.0,0.0,0.0,0.0,206.39,21.43,0.0,422.5,24.0,,17.26,17.6,7.0,64.8,6.5,160.0,12.41,11.95,77566.0,244.0,68824,7.83,9.83,,,,,,C,8.29
1229272,9200677,,,,,2022-11-20,,Container,0.0,76.8,0.0,76.8,0.0,242.0,0.0,242.0,70.1,6.7,0.0,0.0,220.89,0.0,0.0,21.11,0.0,0.0,0.0,0.0,220.89,21.11,0.0,401.7,24.0,,16.29,16.74,23.0,64.8,11.1,12.0,12.41,11.95,77566.0,244.0,68824,8.75,9.7,,,,,,C,8.29
1229273,9200677,,,,,2022-11-21,,Container,0.0,77.7,0.0,77.7,0.0,244.83,0.0,244.83,70.9,6.8,0.0,0.0,223.41,0.0,0.0,21.43,0.0,0.0,0.0,0.0,223.41,21.43,0.0,408.1,25.0,,16.8,16.32,18.0,64.8,13.2,120.0,12.41,11.95,77566.0,244.0,68824,8.72,9.6,,,,,,C,8.29
1229274,9200677,,,,,2022-11-22,,Container,0.0,74.3,0.0,74.3,0.0,234.12,0.0,234.12,67.9,6.4,0.0,0.0,213.95,0.0,0.0,20.17,0.0,0.0,0.0,0.0,213.95,20.17,0.0,421.3,24.0,,16.38,17.55,6.0,64.7,6.6,35.0,12.41,11.95,77566.0,261.0,68824,8.07,9.45,,,,,,C,8.29
1229275,9200677,,,,,2022-11-23,,Container,0.0,70.6,0.0,70.6,0.0,222.46,0.0,222.46,64.1,6.5,0.0,0.0,201.98,0.0,0.0,20.48,0.0,0.0,0.0,0.0,201.98,20.48,0.0,398.0,24.0,,16.5,16.58,13.0,63.9,10.7,20.0,12.41,11.95,77566.0,335.0,68824,8.12,9.33,,,,,,C,8.29
1229276,9200677,,,,,2022-11-24,,Container,0.0,53.5,0.0,53.5,0.0,168.58,0.0,168.58,45.6,7.7,0.2,0.0,143.69,0.0,0.0,24.26,0.0,0.0,0.63,0.0,143.69,24.26,0.63,359.2,25.0,,14.48,14.37,10.0,54.8,9.8,170.0,12.41,11.95,77566.0,336.0,68824,6.82,9.15,,,,,,A,8.29
1229277,9200677,,,,,2022-11-25,,Container,0.0,48.1,0.0,48.1,0.0,151.56,0.0,151.56,38.4,7.4,2.3,0.0,121.0,0.0,0.0,23.32,0.0,0.0,7.25,0.0,121.0,23.32,7.25,330.1,24.0,,13.89,13.75,20.0,51.7,8.5,170.0,12.41,11.95,77566.0,338.0,68824,6.67,9.0,,,,,,A,8.29
1229278,9200677,,,,,2022-11-26,,Container,0.0,38.1,0.0,38.1,0.0,120.05,0.0,120.05,27.8,7.5,2.8,0.0,87.6,0.0,0.0,23.63,0.0,0.0,8.82,0.0,87.6,23.63,8.82,310.0,24.0,,12.17,12.92,17.0,45.3,9.4,180.0,12.41,11.95,77566.0,342.0,68824,5.63,8.81,,,,,,A,8.29
1229279,9200677,,,,,2022-11-27,,Container,0.0,37.6,0.0,37.6,0.0,118.48,0.0,118.48,27.5,7.4,2.7,0.0,86.65,0.0,0.0,23.32,0.0,0.0,8.51,0.0,86.65,23.32,8.51,281.7,24.0,,12.04,11.74,8.0,44.8,10.0,175.0,12.41,11.95,77566.0,342.0,68824,6.11,8.68,,,,,,A,8.29
1229280,9200677,,,,,2022-11-28,,Container,0.0,41.0,0.0,41.0,0.0,129.19,0.0,129.19,30.1,8.1,2.8,0.0,94.85,0.0,0.0,25.52,0.0,0.0,8.82,0.0,94.85,25.52,8.82,306.5,25.0,,12.54,12.26,6.0,46.0,8.3,175.0,12.41,11.95,77566.0,342.0,68824,6.12,8.56,,,,,,A,8.29
1229281,9200677,,,,,2022-11-29,,Container,0.0,37.8,0.0,37.8,0.0,119.11,0.0,119.11,27.6,7.8,2.4,0.0,86.97,0.0,0.0,24.58,0.0,0.0,7.56,0.0,86.97,24.58,7.56,297.1,24.0,,12.59,12.38,6.0,45.1,5.4,160.0,12.41,11.95,77566.0,342.0,68824,5.83,8.43,,,,,,A,8.29
1229282,9200677,,,,,2022-11-30,,Container,0.0,37.9,0.0,37.9,0.0,119.42,0.0,119.42,27.5,7.7,2.7,0.0,86.65,0.0,0.0,24.26,0.0,0.0,8.51,0.0,86.65,24.26,8.51,289.6,24.0,,12.25,12.07,8.0,45.1,8.1,170.0,12.41,11.95,77566.0,342.0,68824,5.99,8.33,,,,,,A,8.29
1229283,9200677,,,,,2022-12-01,,Container,0.0,44.3,0.0,44.3,0.0,139.59,0.0,139.59,31.0,10.5,2.8,0.0,97.68,0.0,0.0,33.09,0.0,0.0,8.82,0.0,97.68,33.09,8.82,253.2,17.8,,1.48,1.52,0.5,5.9,1.15,16.0,3.72,3.58,23269.8,0.0,68824,8.01,8.32,,,,,,C,8.29
1229285,9200677,,,,,2022-12-03,,Container,0.0,28.1,0.0,28.1,0.0,88.54,0.0,88.54,13.5,10.6,4.0,0.0,42.54,0.0,0.0,33.4,0.0,0.0,12.6,0.0,42.54,33.4,12.6,101.4,18.0,,1.69,1.63,1.33,7.68,1.69,11.83,4.2,3.8,24906.67,49.0,68824,12.69,8.42,,,,,,E,8.29
1229286,9200677,,,,,2022-12-04,,Container,0.0,19.4,0.0,19.4,0.0,61.13,0.0,61.13,12.7,5.0,1.7,0.0,40.02,0.0,0.0,15.76,0.0,0.0,5.36,0.0,40.02,15.76,5.36,87.1,16.3,,3.18,3.3,1.7,7.73,1.87,9.5,4.96,4.0,28073.6,76.8,68824,10.2,8.44,,,,,,E,8.29
1229287,9200677,,,,,2022-12-05,,Container,0.0,10.3,0.0,10.3,0.0,32.46,0.0,32.46,1.1,6.1,3.1,0.0,3.47,0.0,0.0,19.22,0.0,0.0,9.77,0.0,3.47,19.22,9.77,16.1,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,12.4,10.0,70184.0,0.0,68824,29.29,8.49,,,,,,E,8.29
1229288,9200677,,,,,2022-12-06,,Container,0.0,12.1,0.0,12.1,0.0,38.13,0.0,38.13,1.8,7.0,3.3,0.0,5.67,0.0,0.0,22.06,0.0,0.0,10.4,0.0,5.67,22.06,10.4,16.8,6.3,,0.0,0.0,0.0,0.0,0.0,0.0,4.13,3.33,23394.67,0.0,68824,32.98,8.54,,,,,,E,8.29
1229290,9200677,,,,,2022-12-08,,Container,0.0,14.1,0.0,14.1,0.0,44.43,0.0,44.43,2.7,8.2,3.2,0.0,8.51,0.0,0.0,25.84,0.0,0.0,10.08,0.0,8.51,25.84,10.08,31.8,13.0,,0.0,0.0,2.0,0.0,0.0,7.5,8.18,8.1,48852.75,49.0,68824,20.3,8.68,,,,,,E,8.29
1229291,9200677,,,,,2022-12-09,,Container,0.0,24.3,0.0,24.3,0.0,76.57,0.0,76.57,15.5,6.9,1.9,0.0,48.84,0.0,0.0,21.74,0.0,0.0,5.99,0.0,48.84,21.74,5.99,97.4,19.0,,1.1,1.08,0.94,4.24,0.76,2.65,3.15,3.12,18745.47,29.24,68824,11.42,8.72,,,,,,E,8.29
1229292,9200677,,,,,2022-12-10,,Container,0.0,74.2,0.0,74.2,0.0,233.8,0.0,233.8,68.4,5.8,0.0,0.0,215.53,0.0,0.0,18.28,0.0,0.0,0.0,0.0,215.53,18.28,0.0,365.0,18.5,,19.95,19.73,7.0,74.0,8.3,20.0,10.4,10.3,61631.0,126.0,68824,9.31,8.75,,,,,,D,8.29
1229293,9200677,,,,,2022-12-11,,Container,0.0,96.3,0.0,96.3,0.0,303.44,0.0,303.44,88.9,7.4,0.0,0.0,280.12,0.0,0.0,23.32,0.0,0.0,0.0,0.0,280.12,23.32,0.0,471.2,24.0,,19.8,19.63,9.0,74.2,8.9,5.0,10.4,10.3,61631.0,126.0,68824,9.36,8.78,,,,,,D,8.29
1229294,9200677,,,,,2022-12-12,,Container,0.0,83.9,0.0,83.9,0.0,264.37,0.0,264.37,76.2,7.4,0.3,0.0,240.11,0.0,0.0,23.32,0.0,0.0,0.95,0.0,240.11,23.32,0.95,403.1,22.1,,9.56,9.62,3.5,36.75,4.95,20.0,10.4,10.3,61631.0,73.0,68824,9.53,8.82,,,,,,D,8.29
1229295,9200677,,,,,2022-12-13,,Container,0.0,9.9,0.0,9.9,0.0,31.19,0.0,31.19,0.4,7.0,2.5,0.0,1.26,0.0,0.0,22.06,0.0,0.0,7.88,0.0,1.26,22.06,7.88,2.9,0.7,,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.3,61631.0,0.0,68824,156.27,8.87,,,,,,E,8.29
1229301,9200677,,,,,2022-12-19,,Container,0.0,13.8,0.0,13.8,0.0,43.48,0.0,43.48,0.5,9.9,3.4,0.0,1.58,0.0,0.0,31.19,0.0,0.0,10.71,0.0,1.58,31.19,10.71,5.3,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.43,20543.67,0.0,68824,119.2,9.18,,,,,,E,8.29
1229303,9200677,,,,,2022-12-21,,Container,0.0,14.2,0.0,14.2,0.0,44.74,0.0,44.74,0.9,9.1,4.2,0.0,2.84,0.0,0.0,28.67,0.0,0.0,13.23,0.0,2.84,28.67,13.23,5.0,10.3,,0.0,0.0,1.11,0.0,0.0,13.33,3.31,2.41,16101.22,29.44,68824,130.01,9.28,,,,,,E,8.29
1229304,9200677,,,,,2022-12-22,,Container,0.0,48.0,0.0,48.0,0.0,151.25,0.0,151.25,44.4,3.6,0.0,0.0,139.9,0.0,0.0,11.34,0.0,0.0,0.0,0.0,139.9,11.34,0.0,261.3,13.5,,20.1,19.36,13.0,71.4,6.7,40.0,9.68,5.68,41640.0,180.0,68824,8.41,9.25,,,,,,C,8.29
1229305,9200677,,,,,2022-12-23,,Container,0.0,72.8,0.0,72.8,0.0,229.39,0.0,229.39,66.7,6.1,0.0,0.0,210.17,0.0,0.0,19.22,0.0,0.0,0.0,0.0,210.17,19.22,0.0,428.0,24.0,,19.5,17.83,19.0,66.9,8.2,20.0,9.68,5.68,41640.0,159.0,68824,7.79,9.19,,,,,,B,8.29
1229306,9200677,,,,,2022-12-24,,Container,0.0,69.3,0.0,69.3,0.0,218.36,0.0,218.36,63.3,6.0,0.0,0.0,199.46,0.0,0.0,18.91,0.0,0.0,0.0,0.0,199.46,18.91,0.0,400.0,23.0,,18.9,17.39,22.0,65.9,11.5,15.0,9.68,5.68,41640.0,159.0,68824,7.93,9.14,,,,,,C,8.29
1229307,9200677,,,,,2022-12-25,,Container,0.0,73.1,0.0,73.1,0.0,230.34,0.0,230.34,66.9,6.2,0.0,0.0,210.8,0.0,0.0,19.54,0.0,0.0,0.0,0.0,210.8,19.54,0.0,399.3,24.0,,18.81,16.64,20.2,65.8,12.9,0.0,9.68,5.68,41640.0,159.0,68824,8.38,9.11,,,,,,C,8.29
1229308,9200677,,,,,2022-12-26,,Container,0.0,70.1,0.0,70.1,0.0,220.89,0.0,220.89,63.9,6.2,0.0,0.0,201.35,0.0,0.0,19.54,0.0,0.0,0.0,0.0,201.35,19.54,0.0,382.4,24.0,,18.22,15.93,25.0,64.4,14.8,30.0,9.68,5.68,41640.0,98.0,68824,8.39,9.08,,,,,,C,8.29
1229309,9200677,,,,,2022-12-27,,Container,0.0,69.0,0.0,69.0,0.0,217.42,0.0,217.42,62.8,6.2,0.0,0.0,197.88,0.0,0.0,19.54,0.0,0.0,0.0,0.0,197.88,19.54,0.0,379.7,24.0,,19.17,15.82,37.0,64.7,15.8,5.0,9.68,5.68,41640.0,44.0,68824,8.32,9.05,,,,,,C,8.29
1229310,9200677,,,,,2022-12-28,,Container,0.0,93.7,0.0,93.7,0.0,295.25,0.0,295.25,87.5,6.1,0.1,0.0,275.71,0.0,0.0,19.22,0.0,0.0,0.32,0.0,275.71,19.22,0.32,374.0,24.0,,19.21,15.58,35.0,76.1,25.1,2.0,9.68,5.68,41640.0,55.0,68824,11.47,9.13,,,,,,E,8.29
1229311,9200677,,,,,2022-12-29,,Container,0.0,58.4,0.0,58.4,0.0,184.02,0.0,184.02,51.0,7.4,0.0,0.0,160.7,0.0,0.0,23.32,0.0,0.0,0.0,0.0,160.7,23.32,0.0,360.0,24.0,,18.46,15.0,8.0,59.7,15.4,5.0,9.68,5.68,41640.0,27.0,68824,7.43,9.08,,,,,,B,8.29
1229312,9200677,,,,,2022-12-30,,Container,0.0,54.4,0.0,54.4,0.0,171.41,0.0,171.41,47.2,7.2,0.0,0.0,148.73,0.0,0.0,22.69,0.0,0.0,0.0,0.0,148.73,22.69,0.0,393.3,23.0,,18.7,17.1,7.5,57.7,22.2,20.0,9.68,5.68,41640.0,29.0,68824,6.33,8.99,,,,,,A,8.29
1229313,9200677,,,,,2022-12-31,,Container,0.0,46.8,0.0,46.8,0.0,147.47,0.0,147.47,39.4,7.4,0.0,0.0,124.15,0.0,0.0,23.32,0.0,0.0,0.0,0.0,124.15,23.32,0.0,330.0,24.0,,9.04,6.88,3.8,27.85,7.5,71.0,4.84,2.84,20820.0,13.0,68824,6.49,8.92,,,,,,A,8.29
1836315,9200677,,,,,2024-07-02,,Container,85.6,0.0,0.0,85.6,266.56,0.0,0.0,265.91,74.4,11.2,0.0,231.68,0.0,0.0,34.88,0.0,0.0,0.0,0.0,0.0,231.68,34.88,0.0,420.0,24.0,24.0,18.08,17.5,15.0,67.8,6.9,10.0,12.7,12.7,80982.0,139.0,68824,9.2,9.0,,,,,,D,7.95
1836316,9200677,,,,,2024-07-03,,Container,84.2,0.0,0.0,84.2,262.2,0.0,0.0,261.55,73.6,10.6,0.0,229.19,0.0,0.0,33.01,0.0,0.0,0.0,0.0,0.0,229.19,33.01,0.0,419.0,24.0,24.0,17.71,17.46,10.0,68.0,7.3,5.0,12.7,12.7,80982.0,139.0,68824,9.07,9.0,,,,,,D,7.95
1836317,9200677,,,,,2024-07-04,,Container,81.9,0.0,0.0,81.9,255.04,0.0,0.0,254.39,71.7,10.2,0.0,223.27,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,223.27,31.76,0.0,417.0,23.0,23.0,18.0,18.13,10.0,68.7,4.8,160.0,12.5,12.4,80982.0,132.0,68824,8.86,9.0,,,,,,D,7.95
1836318,9200677,,,,,2024-07-05,,Container,72.5,0.0,0.0,72.5,225.76,0.0,0.0,225.12,61.4,11.1,0.0,191.2,0.0,0.0,34.57,0.0,0.0,0.0,0.0,0.0,191.2,34.57,0.0,426.0,24.0,24.0,17.33,17.75,8.0,64.0,-0.1,5.0,12.5,12.4,80982.0,132.0,68824,7.68,8.98,,,,,,C,7.95
1836319,9200677,,,,,2024-07-06,,Container,77.9,0.0,0.0,77.9,242.58,0.0,0.0,241.94,67.8,10.1,0.0,211.13,0.0,0.0,31.45,0.0,0.0,0.0,0.0,0.0,211.13,31.45,0.0,393.0,23.0,23.0,16.91,17.09,15.0,66.8,7.8,5.0,12.7,12.4,54922.0,132.0,68824,8.94,8.98,,,,,,D,7.95
1836320,9200677,,,,,2024-07-07,,Container,106.7,0.0,0.0,106.7,332.26,0.0,0.0,331.62,96.5,10.2,0.0,300.5,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,300.5,31.76,0.0,414.0,24.0,24.0,18.0,17.25,22.0,73.4,15.2,5.0,12.7,12.2,54922.0,126.0,68824,11.64,9.01,,,,,,E,7.95
1836321,9200677,,,,,2024-07-08,,Container,87.3,0.0,0.0,87.3,271.85,0.0,0.0,271.21,76.8,10.5,0.0,239.16,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,239.16,32.7,0.0,389.0,24.0,24.0,17.04,16.21,20.0,67.1,12.9,290.0,12.7,12.1,79131.0,170.0,68824,10.13,9.02,,,,,,E,7.95
1836322,9200677,,,,,2024-07-09,,Container,60.3,0.0,0.0,60.3,187.77,0.0,0.0,187.13,49.3,11.0,0.0,153.52,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,153.52,34.25,0.0,316.0,24.0,24.0,14.96,13.17,20.0,56.2,15.5,350.0,12.7,12.1,79131.0,170.0,68824,8.6,9.01,,,,,,D,7.95
1836323,9200677,,,,,2024-07-10,,Container,74.4,0.0,0.0,74.4,231.68,0.0,0.0,231.04,63.7,10.7,0.0,198.36,0.0,0.0,33.32,0.0,0.0,0.0,0.0,0.0,198.36,33.32,0.0,371.0,24.0,25.0,16.75,15.46,10.0,59.7,6.6,350.0,12.7,12.1,79131.0,180.0,68824,9.05,9.01,,,,,,D,7.95
1836324,9200677,,,,,2024-07-11,,Container,40.5,0.0,2.0,42.5,126.12,0.0,6.41,130.68,32.7,8.6,1.2,101.83,0.0,0.0,22.42,0.0,4.49,1.87,0.0,1.92,101.83,26.91,3.79,260.4,19.5,31.5,5.19,4.91,5.0,18.73,1.8,113.33,8.47,8.07,52754.0,65.67,68824,7.29,9.0,,,,,,B,7.95
1836325,9200677,,,,,2024-07-12,,Container,16.9,0.0,7.0,23.9,52.63,0.0,22.44,73.63,13.4,9.0,1.5,41.73,0.0,0.0,10.9,0.0,17.63,0.0,0.0,4.81,41.73,28.53,4.81,81.3,5.5,28.2,5.37,5.56,6.67,16.67,-6.7,66.67,11.8,10.7,66301.0,85.67,68824,13.16,9.01,,,,,,E,7.95
1836326,9200677,,,,,2024-07-13,,Container,62.8,0.0,0.0,62.8,195.56,0.0,0.0,195.12,55.0,7.8,0.0,171.27,0.0,0.0,24.29,0.0,0.0,0.0,0.0,0.0,171.27,24.29,0.0,392.0,24.0,24.0,15.63,16.33,27.0,59.5,1.0,10.0,11.8,10.7,66301.0,202.0,68824,7.23,9.0,,,,,,B,7.95
1836327,9200677,,,,,2024-07-14,,Container,94.2,0.0,0.0,94.2,293.34,0.0,0.0,292.9,86.6,7.6,0.0,269.67,0.0,0.0,23.67,0.0,0.0,0.0,0.0,0.0,269.67,23.67,0.0,386.0,24.0,24.0,16.38,16.08,28.0,67.8,14.4,355.0,11.3,10.4,66301.0,254.0,68824,11.03,9.01,,,,,,E,7.95
1836328,9200677,,,,,2024-07-15,,Container,50.0,0.0,0.0,50.0,155.7,0.0,0.0,154.38,38.3,11.0,0.7,119.27,0.0,0.0,34.25,0.0,0.0,2.18,0.0,0.0,119.27,34.25,2.18,274.0,30.7,35.7,5.71,5.94,16.67,30.13,18.5,170.0,11.3,10.4,66301.0,232.0,68824,8.19,9.01,,,,,,C,7.95
1836329,9200677,,,,,2024-07-16,,Container,0.0,0.0,7.0,7.0,0.0,0.0,22.44,21.28,0.0,5.5,1.5,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,4.81,0.0,17.63,4.81,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.02,,,,,,,7.95
1836330,9200677,,,,,2024-07-17,,Container,12.4,0.0,8.9,21.3,38.61,0.0,28.53,64.17,9.8,8.4,3.1,30.52,0.0,0.0,7.16,0.0,19.56,0.93,0.0,8.98,30.52,26.72,9.91,52.0,4.5,32.5,0.0,0.0,12.5,0.0,0.0,10.0,10.5,10.0,60108.0,77.5,68824,17.93,9.03,,,,,,E,7.95
1836331,9200677,,,,,2024-07-18,,Container,54.1,0.0,0.0,54.1,168.47,0.0,0.0,166.65,47.7,6.4,0.0,148.54,0.0,0.0,19.93,0.0,0.0,0.0,0.0,0.0,148.54,19.93,0.0,342.0,20.0,20.0,16.95,17.1,20.0,60.8,-1.4,340.0,10.5,9.7,60108.0,17.0,68824,7.08,9.01,,,,,,B,7.95
1836332,9200677,,,,,2024-07-19,,Container,36.3,0.0,3.75,40.05,113.04,0.0,12.02,119.56,31.4,7.6,1.05,97.78,0.0,0.0,15.26,0.0,8.66,0.0,0.0,3.37,97.78,23.91,3.37,213.0,14.0,27.0,6.11,5.53,6.67,0.0,0.0,90.0,7.0,6.47,40072.0,107.0,68824,8.16,9.01,,,,,,C,7.95
1836333,9200677,,,,,2024-07-20,,Container,0.0,0.0,5.6,5.6,0.0,0.0,17.95,16.08,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,6.41,0.0,11.54,6.41,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.01,,,,,,,7.95
1836334,9200677,,,,,2024-07-21,,Container,17.9,0.0,0.0,17.9,55.74,0.0,0.0,50.29,7.3,8.9,1.7,22.73,0.0,0.0,27.71,0.0,0.0,5.29,0.0,0.0,22.73,27.71,5.29,61.8,4.5,34.5,6.11,6.11,10.0,18.07,-7.3,148.33,10.1,8.9,55413.0,43.33,68824,11.82,9.02,,,,,,E,7.95
1836335,9200677,,,,,2024-07-22,,Container,68.3,0.0,0.0,68.3,212.69,0.0,0.0,207.24,56.3,11.8,0.2,175.32,0.0,0.0,36.75,0.0,0.0,0.62,0.0,0.0,175.32,36.75,0.62,500.0,35.2,41.1,9.38,9.53,9.0,36.83,4.5,208.33,10.1,8.9,55413.0,206.0,68824,6.02,8.98,,,,,,A,7.95
1836336,9200677,,,,,2024-07-23,,Container,11.1,0.0,10.5,21.6,34.57,0.0,33.66,55.96,9.0,9.9,2.7,28.03,0.0,0.0,5.92,0.0,25.65,0.62,0.0,8.02,28.03,31.56,8.64,52.2,4.2,26.2,0.0,0.0,3.33,0.0,0.0,30.0,7.47,6.6,42385.33,23.33,68824,15.58,8.99,,,,,,E,7.95
1836337,9200677,,,,,2024-07-24,,Container,44.4,0.0,0.0,44.4,138.26,0.0,0.0,133.14,36.2,8.2,0.0,112.73,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,112.73,25.53,0.0,251.0,14.8,29.6,17.36,16.96,15.0,61.7,0.8,170.0,11.2,9.9,63578.0,360.0,68824,7.71,8.98,,,,,,C,7.95
1836338,9200677,,,,,2024-07-25,,Container,72.5,0.0,0.0,72.5,225.76,0.0,0.0,220.64,59.4,13.1,0.0,184.97,0.0,0.0,40.79,0.0,0.0,0.0,0.0,0.0,184.97,40.79,0.0,409.0,24.0,48.0,17.92,17.04,15.0,63.1,2.7,120.0,11.2,9.9,63578.0,350.0,68824,7.84,8.97,,,,,,C,7.95
1836339,9200677,,,,,2024-07-26,,Container,82.1,0.0,0.0,82.1,255.66,0.0,0.0,250.53,68.7,13.4,0.0,213.93,0.0,0.0,41.73,0.0,0.0,0.0,0.0,0.0,213.93,41.73,0.0,432.0,24.0,48.0,18.5,18.0,15.0,66.4,2.2,170.0,11.2,9.9,63578.0,348.0,68824,8.43,8.97,,,,,,C,7.95
1836340,9200677,,,,,2024-07-27,,Container,69.0,0.0,0.0,69.0,214.87,0.0,0.0,209.74,54.6,14.4,0.0,170.02,0.0,0.0,44.84,0.0,0.0,0.0,0.0,0.0,170.02,44.84,0.0,432.0,24.0,48.0,17.71,18.0,10.0,61.6,-5.4,270.0,11.2,9.9,63578.0,330.0,68824,7.05,8.95,,,,,,B,7.95
1836341,9200677,,,,,2024-07-28,,Container,89.3,0.0,0.0,89.3,278.08,0.0,0.0,272.95,75.5,13.8,0.0,235.11,0.0,0.0,42.97,0.0,0.0,0.0,0.0,0.0,235.11,42.97,0.0,431.0,24.0,48.0,18.88,17.96,12.0,69.3,6.5,10.0,11.2,9.9,63578.0,340.0,68824,9.2,8.96,,,,,,D,7.95
1836342,9200677,,,,,2024-07-29,,Container,92.7,0.0,0.0,92.7,288.67,0.0,0.0,283.54,78.2,14.5,0.0,243.51,0.0,0.0,45.15,0.0,0.0,0.0,0.0,0.0,243.51,45.15,0.0,448.0,25.0,50.0,9.2,8.96,5.0,34.2,2.75,15.0,5.6,4.95,31789.0,170.0,68824,9.2,8.96,,,,,,D,7.95
1836343,9200677,,,,,2024-07-30,,Container,78.9,0.0,0.0,78.9,245.69,0.0,0.0,240.57,64.7,14.2,0.0,201.48,0.0,0.0,44.22,0.0,0.0,0.0,0.0,0.0,201.48,44.22,0.0,433.0,24.0,48.0,18.42,18.04,10.0,65.6,0.7,100.0,11.2,9.9,63578.0,332.0,68824,8.07,8.95,,,,,,C,7.95
1836344,9200677,,,,,2024-07-31,,Container,76.8,0.0,0.0,76.8,239.16,0.0,0.0,234.03,62.3,14.5,0.0,194.0,0.0,0.0,45.15,0.0,0.0,0.0,0.0,0.0,194.0,45.15,0.0,409.0,24.0,48.0,17.63,17.04,10.0,64.0,4.0,5.0,11.2,9.9,63578.0,332.0,68824,8.31,8.94,,,,,,C,7.95
1836345,9200677,,,,,2024-08-01,,Container,56.7,0.0,0.0,56.7,176.56,0.0,0.0,171.44,41.3,15.4,0.0,128.61,0.0,0.0,47.96,0.0,0.0,0.0,0.0,0.0,128.61,47.96,0.0,351.0,24.0,48.0,14.75,14.63,10.0,54.7,3.6,355.0,11.4,9.2,62085.0,332.0,68824,7.1,8.93,,,,,,B,7.95
1836346,9200677,,,,,2024-08-02,,Container,83.1,0.0,0.0,83.1,258.77,0.0,0.0,248.52,60.6,22.5,0.0,188.71,0.0,0.0,70.06,0.0,0.0,0.0,0.0,0.0,188.71,70.06,0.0,497.0,34.5,69.0,13.98,14.05,10.0,54.35,6.8,200.0,11.4,9.2,62085.0,346.5,68824,7.27,8.92,,,,,,B,7.95
1836347,9200677,,,,,2024-08-03,,Container,10.92,0.0,0.0,10.92,34.0,0.0,0.0,24.27,2.0,8.2,0.72,6.23,0.0,0.0,25.53,0.0,0.0,2.24,0.0,0.0,6.23,25.53,2.24,23.6,4.4,23.7,0.0,0.0,2.5,0.0,0.0,1.25,7.9,6.75,43062.25,41.0,68824,14.94,8.92,,,,,,E,7.95
